"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Function.ID","GO.Process","GO.Process.ID","GO.Component","GO.Component.ID","Chromosome.annotation","ID","Entrez.ID","Standard.Error","Probablity"
0.998974957609354,0.068685787952633,2.28740567569949,-3.94069367665057,1.42965116990534,"Z2771///ECs2447","nucleotide excision repair endonuclease///nucleotide excision repair endonuclease","Z2771",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2498230..2499117)///NC_002695.1 (2423028..2423915)","1765144_s_at","961711",0.809525286947038,0.0190642206948109
0.998974957609354,0.0692174661393784,-2.28137522546961,-3.94769370493591,-0.427938628369763,"elaD","protease, capable of cleaving an AMC-ubiquitin model substrate","b2269","molecular_function","GO:0003674","biofilm formation","GO:0042710","cellular_component","GO:0005575","NC_000913.3 (2382713..2383924)","1768958_at","946742",0.24295637490673,0.0189337544881473
0.998974957609354,0.069456941565049,-2.27867510852331,-3.95082882372298,-0.376175254873099,"glpK///glpK///glpK","glycerol kinase///glycerol kinase///glycerol kinase","b3926","glycerol kinase activity///protein binding///zinc ion binding///identical protein binding///metal ion binding","GO:0004370///GO:0005515///GO:0008270///GO:0042802///GO:0046872","glycerol metabolic process///glycerol metabolic process///cellular response to DNA damage stimulus///phosphorylation///glycerol catabolic process","GO:0006071///GO:0006071///GO:0006974///GO:0016310///GO:0019563","cytosol///cytosol","GO:0005829///GO:0005829","NC_002655.2 (4984532..4986061, complement)///NC_000913.3 (4115714..4117222, complement)///NC_002695.1 (4915768..4917276, complement)","1766804_s_at","960213",0.213821486895137,0.0188756065645713
0.998974957609354,0.0698471204977254,-2.27429693355554,-3.95591347866976,-0.936385202178665,NA,NA,"c4553",NA,NA,NA,NA,NA,NA,NA,"1762389_s_at",NA,0.533274608700579,0.0187816722212846
0.998974957609354,0.0698477982196557,-2.2742893515288,-3.95592228537098,-2.61886587168559,"pphB///ECs3590","serine/threonine-specific protein phosphatase 2///serine/threonine-specific protein phosphatase 2","Z4044","protein tyrosine/serine/threonine phosphatase activity","GO:0008138","regulation of biological process","GO:0050789","cellular_component","GO:0005575","NC_002655.2 (3650742..3651398)///NC_002695.1 (3583444..3584100)","1763174_s_at","958197",1.49145813668803,0.0187815099239713
0.998974957609354,0.0699877767459174,2.27272501371219,-3.95773938902234,3.71657366650789,"torS","hybrid sensory histidine kinase TorS","c1128",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1088186..1090918, complement)","1768669_at","1039114",2.11806548497084,0.0187480522135737
0.998974957609354,0.0700290457826168,-2.27226444429573,-3.95827441085537,-1.58405916056839,"c4738///Z5334","hypothetical protein///hypothetical protein","Z5334",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4506064..4506561, complement)///NC_002655.2 (4865722..4866213, complement)","1768725_s_at","1037641",0.902934098693268,0.0187382121846971
0.998974957609354,0.0703665825087022,-2.26850827525439,-3.96263834214633,-1.19005471758339,"c5432","hypothetical protein","c5432","ribulose-phosphate 3-epimerase activity///metal ion binding","GO:0004750///GO:0046872","pentose-phosphate shunt, non-oxidative branch///pentose catabolic process///cellular carbohydrate metabolic process","GO:0009052///GO:0019323///GO:0044262","cytosol","GO:0005829","NC_004431.1 (5179907..5180380, complement)","1767512_at","1037122",0.67946969582935,0.0186581404735133
0.998974957609354,0.0708211223418636,-2.26348022478205,-3.96848151228903,-2.04972860246957,"Z1419","hypothetical protein","Z1419",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1327207..1328106)","1760327_at","959064",1.17290594211512,0.0185514523154836
0.998974957609354,0.0709839439570624,-2.26168745420954,-3.97056534397944,-0.340679315891613,"yghX///Z4353///ECs3884","pseudo///hypothetical protein///hypothetical protein","b3000",NA,NA,NA,NA,NA,NA,"NC_000913.3 (3146856..3147691, complement)///NC_002655.2 (3954523..3955449, complement)///NC_002695.1 (3887210..3888097, complement)","1760098_s_at","2847694",0.195099747423117,0.0185135494153164
0.998974957609354,0.0709996101987383,2.26151518928374,-3.9707655883019,2.2853911442328,"lhr///ECs2362","ATP-dependent helicase Lhr///ATP-dependent helicase Lhr","Z2673",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2404007..2408623)///NC_002695.1 (2328813..2333429)","1759950_s_at","961615",1.30889425295698,0.0185099111669954
0.998974957609354,0.0709999268968633,-2.26151170730918,-3.97076963584249,-0.440458361178285,"pmrD///pmrD///pmrD///ECs3147","polymyxin B resistance protein pmrD///polymyxin resistance protein B///inactive two-component system connector protein///polymyxin resistance protein B","b2259",NA,NA,"response to drug","GO:0042493",NA,NA,"NC_004431.1 (2659654..2659950, complement)///NC_002655.2 (3173741..3174037, complement)///NC_000913.3 (2373272..2373538, complement)///NC_002695.1 (3103785..3104081, complement)","1765340_s_at","1038329",0.252260671748263,0.0185098376342773
0.998974957609354,0.0711457777288068,2.25990988434014,-3.97263172645602,0.96307226632252,"c5051","hypothetical protein","c5051",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4827688..4827822)","1761532_at","1039207",0.551964675316736,0.0184760389307909
0.998974957609354,0.0712365352722136,2.25891488918685,-3.97378847935425,1.28888222677354,"cysH","phosphoadenosine phosphosulfate reductase","c3321","phosphoadenylyl-sulfate reductase (thioredoxin) activity///phosphoadenylyl-sulfate reductase (thioredoxin) activity","GO:0004604///GO:0004604","sulfur compound metabolic process///sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)///sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)","GO:0006790///GO:0019379///GO:0019379","cellular_component","GO:0005575","NC_004431.1 (3161370..3162104, complement)","1760382_at","1039150",0.739021199338913,0.0184550732733209
0.998974957609354,0.0712875305293918,-2.25835640747946,-3.97443778390683,-2.54747366424109,"c5200","hypothetical protein","c5200",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4953819..4953944)","1767424_s_at","1037554",1.4610354394365,0.0184433151335109
0.998974957609354,0.0713019424979787,-2.25819864968807,-3.97462120085012,-2.54259035683943,"Z2369///ECs2184///ECs1093///ECs2739","endopeptidase Rz of prophage CP-933R///endopeptidase///endopeptidase///endopeptidase","Z2369",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2139602..2140069, complement)///NC_002695.1 (2183542..2184000, complement)///NC_002695.1 (1184144..1184611, complement)///NC_002695.1 (2691115..2691582, complement)","1760200_s_at","961109",1.45833662128296,0.0184399950006377
0.998974957609354,0.0713432466312576,-2.25774670962836,-3.97514665792098,-0.426460469374344,"xerC///xerC","site-specific tyrosine recombinase XerC///site-specific tyrosine recombinase","b3811","GTP diphosphokinase activity///GTP diphosphokinase activity///guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity","GO:0008728///GO:0008728///GO:0008893","nucleobase-containing small molecule interconversion///guanosine tetraphosphate metabolic process///guanosine tetraphosphate metabolic process///response to starvation","GO:0015949///GO:0015969///GO:0015969///GO:0042594","cellular_component","GO:0005575","NC_004431.1 (4499046..4499942)///NC_000913.3 (3996287..3997183)","1764927_s_at","1035725",0.244651054605266,0.0184304866540428
0.998974957609354,0.0714220341206209,2.25688540560379,-3.97614810863107,0.31839552345277,"yggG///loiP///ECs3811","hypothetical protein///Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein///hypothetical protein","b2936",NA,NA,NA,NA,NA,NA,"NC_002655.2 (3889706..3890590)///NC_000913.3 (3081913..3082671)///NC_002695.1 (3822524..3823282)","1763725_s_at","958413",0.182726263909947,0.0184123783402916
0.998974957609354,0.071743899140301,2.25337722985224,-3.98022763431417,0.331050704487021,"menB///menB///menB///ECs3150","naphthoate synthase///naphthoate synthase///dihydroxynaphthoic acid synthetase///1,4-dihydroxy-2-naphthoyl-CoA synthase","b2262","protein binding///1,4-dihydroxy-2-naphthoyl-CoA synthase activity///1,4-dihydroxy-2-naphthoyl-CoA synthase activity///bicarbonate binding","GO:0005515///GO:0008935///GO:0008935///GO:0071890","menaquinone biosynthetic process///menaquinone biosynthetic process","GO:0009234///GO:0009234","cytosol///cytosol","GO:0005829///GO:0005829","NC_004431.1 (2662344..2663201, complement)///NC_002655.2 (3176431..3177288, complement)///NC_000913.3 (2375962..2376819, complement)///NC_002695.1 (3106475..3107332, complement)","1765806_s_at","1038333",0.190284820346397,0.0183387922659906
0.998974957609354,0.0717677549010044,-2.25311787888289,-3.98052925667874,-0.490671395354482,"ybfB///ybfB","hypothetical protein///putative membrane protein","b0702","protein binding","GO:0005515","regulation of biological process","GO:0050789","cellular_component","GO:0005575","NC_002655.2 (811985..812311)///NC_000913.3 (733776..734102)","1761447_s_at","957785",0.28206575106326,0.0183333631039027
0.998974957609354,0.0718559397438461,2.25215995984973,-3.98164334511956,0.453411267237843,"yjaB///yjaB///yjaB///ECs4930","hypothetical protein///hypothetical protein///GNAT-family putative N-acetyltransferase; acetyl coenzyme A-binding protein///hypothetical protein","b4012",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4744867..4745310, complement)///NC_002655.2 (5090824..5091267, complement)///NC_000913.3 (4213680..4214123, complement)///NC_002695.1 (5022080..5022523, complement)","1767024_s_at","1039831",0.260757377555088,0.0183133233305077
0.998974957609354,0.0720696237317382,-2.24984395637792,-3.984337178738,-1.14502306403505,"argH///ECs4889","argininosuccinate lyase///argininosuccinate lyase","Z5518","argininosuccinate lyase activity///argininosuccinate lyase activity","GO:0004056///GO:0004056","arginine biosynthetic process via ornithine","GO:0042450","cytoplasm","GO:0005737","NC_002655.2 (5032253..5033626)///NC_002695.1 (4963487..4964860)","1766431_s_at","960172",0.659182041006767,0.0182649565257073
0.998974957609354,0.0722588416463043,-2.24779920326561,-3.98671580532896,-2.48398362939614,"gatY","tagatose-bisphosphate aldolase","c4018","protein binding///tagatose-bisphosphate aldolase activity///tagatose-bisphosphate aldolase activity","GO:0005515///GO:0009025///GO:0009025","galactitol catabolic process","GO:0019404","cytosol","GO:0005829","NC_004431.1 (3836057..3836911, complement)","1766466_at","1040402",1.43131342911885,0.0182223533824634
0.998974957609354,0.0725542600643578,-2.24461814406045,-3.99041682173118,-2.12590820470002,"Z1501///ECs1247","hypothetical protein///hypothetical protein","ECs1247",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1390129..1391028, complement)///NC_002695.1 (1306118..1306777, complement)","1760265_s_at","959139",1.22672034635699,0.0181562590177336
0.998974957609354,0.072880077066464,2.24112564863841,-3.99448093413521,1.31298140424639,"c3715","hypothetical protein","c3715",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3548133..3549305)","1765752_at","1039767",0.75881498541118,0.0180839513710652
0.998974957609354,0.0730089468198286,2.23974883673382,-3.99608330356053,2.28006929312123,"Z1329///ECs1063","hypothetical protein///hypothetical protein","Z1329",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1255716..1256105, complement)///NC_002695.1 (1166491..1166880, complement)","1764946_s_at","958974",1.31853680108747,0.0180555201829074
0.998974957609354,0.0730352991033249,-2.2394676129781,-3.99641061388807,-3.02914268719847,"c2564","hypothetical protein","c2564",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2397732..2399093, complement)","1759316_at","1037846",1.7519369593753,0.0180497180437539
0.998974957609354,0.0732134428147937,-2.2375693336318,-3.99862011158542,-1.71475482243281,"c5162","hypothetical protein","c5162",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4928744..4929628, complement)","1761271_at","1037655",0.992588093248899,0.0180105987434897
0.998974957609354,0.0732616293509681,2.23705670474989,-3.99921682369542,0.431689523845957,"yedU///yedU///hchA///ECs2705","chaperone protein HchA///chaperone protein HchA///glyoxalase III and Hsp31 molecular chaperone///chaperone protein HchA","b1967",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2187473..2188324)///NC_002655.2 (2735588..2736439)///NC_000913.3 (2035835..2036686)///NC_002695.1 (2660374..2661225)","1764397_s_at","1037145",0.249941312661582,0.0180000481983241
0.998974957609354,0.073430192247194,2.2352662689753,-4.00130106236846,2.31980703364689,"ebgA","cryptic beta-D-galactosidase subunit alpha","c3833","4-aminobutyrate transaminase activity///4-aminobutyrate transaminase activity///pyridoxal phosphate binding///pyridoxal phosphate binding","GO:0003867///GO:0003867///GO:0030170///GO:0030170","putrescine catabolic process///gamma-aminobutyric acid catabolic process","GO:0009447///GO:0009450","cytosol","GO:0005829","NC_004431.1 (3663228..3666320)","1759359_at","1039993",1.34420691752027,0.0179632440855422
0.998974957609354,0.0735245011942073,-2.23426644100204,-4.00246504486957,-1.60848728665125,"ECs4982","tape measure protein","ECs4982",NA,NA,NA,NA,NA,NA,"NC_002695.1 (5065493..5067568)","1767295_at","915014",0.932451388223856,0.0179427222922027
0.998974957609354,0.0736856152447886,-2.23256151094315,-4.0044500379841,-0.410339959975747,"betB","betaine aldehyde dehydrogenase, NAD-dependent","b0312",NA,NA,"amino-acid betaine biosynthetic process///response to osmotic stress","GO:0006578///GO:0006970",NA,NA,"NC_000913.3 (327261..328733, complement)","1763342_at","947376",0.238058618023965,0.0179077786116232
0.998974957609354,0.073967219078697,-2.22959100724833,-4.00790892315867,-2.13932964852801,"ECs5542","hypothetical protein","ECs5542",NA,NA,NA,NA,NA,NA,"NC_002695.1 (4693117..4693323, complement)","1764867_at","2693784",1.24278509381174,0.0178470482150761
0.998974957609354,0.074042167306066,-2.22880243311817,-4.00882723743266,-1.30600075673734,"Z0946","integrase encoded by prophage CP-933K; partial","Z0946",NA,NA,NA,NA,NA,NA,"NC_002655.2 (892845..893708, complement)","1761174_s_at","957923",0.758953879101042,0.0178309586398572
0.998974957609354,0.0742079914710875,-2.22706070118307,-4.01085566113202,-2.37927158602491,"Z1363///ECs1974","hypothetical protein///portal protein","Z1363","identical protein binding","GO:0042802","cell adhesion///single-species biofilm formation///amyloid fibril formation","GO:0007155///GO:0044010///GO:1990000","pilus","GO:0009289","NC_002655.2 (1279288..1279839)///NC_002695.1 (1952329..1953693)","1765495_s_at","959009",1.38374317995687,0.0177954695460926
0.998974957609354,0.0743100532919244,2.22599074457881,-4.01210182479287,1.33266345613909,"ygeZ","phenylhydantoinase","c3451","molecular_function","GO:0003674","regulation of biological process","GO:0050789","cell outer membrane","GO:0009279","NC_004431.1 (3306470..3307855)","1762087_at","1039334",0.77542654528657,0.0177737011956941
0.998974957609354,0.0747071325389209,2.22184275254888,-4.01693357852014,2.1851369706172,"tdcE","keto-acid formate acetyltransferase","c3872","formate C-acetyltransferase activity///formate C-acetyltransferase activity///2-ketobutyrate formate-lyase activity","GO:0008861///GO:0008861///GO:0043875","threonine catabolic process///threonine catabolic process///L-threonine catabolic process to propionate","GO:0006567///GO:0006567///GO:0070689","cytoplasm///cytosol///membrane","GO:0005737///GO:0005829///GO:0016020","NC_004431.1 (3699504..3701798, complement)","1766036_at","1040101",1.27382238184891,0.0176895456672152
0.998974957609354,0.0747832074928453,2.2210507190842,-4.01785628757013,1.49607549727974,"c0301","hypothetical protein","c0301",NA,NA,NA,NA,NA,NA,"NC_004431.1 (280838..281023)","1767063_at","1036452",0.872446015845966,0.0176735192308953
0.998974957609354,0.0747922571005655,2.22095655835722,-4.01796598608055,2.85500136382828,"yjcQ","multidrug efflux system protein MdtO","c5086",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4860186..4862237, complement)","1769200_at","1038545",1.66498293183657,0.017671614837616
0.998974957609354,0.0751291549814048,-2.21745970791393,-4.02204022920887,-2.39100575320769,"Z0256///ECs0225","hypothetical protein///hypothetical protein","Z0256",NA,NA,NA,NA,NA,NA,"NC_002655.2 (254672..256003, complement)///NC_002695.1 (254671..256002, complement)","1763954_s_at","957002",1.3965883452803,0.017601027521677
